iris.data.txt,Basic Rough,2,0,39,25,
iris.data.txt,Basic Rough,2,1,39,32,
iris.data.txt,Basic Rough,2,2,36,25,
iris.data.txt,Basic Rough,2,3,36,22,
iris.data.txt,Basic Rough,3,0,39,34,
iris.data.txt,Basic Rough,3,1,39,35,
iris.data.txt,Basic Rough,3,2,36,32,
iris.data.txt,Basic Rough,3,3,36,29,
iris.data.txt,Basic Rough,4,0,39,31,
iris.data.txt,Basic Rough,4,1,39,30,
iris.data.txt,Basic Rough,4,2,36,29,
iris.data.txt,Basic Rough,4,3,36,27,
iris.data.txt,Basic Rough,5,0,39,29,
iris.data.txt,Basic Rough,5,1,39,32,
iris.data.txt,Basic Rough,5,2,36,25,
iris.data.txt,Basic Rough,5,3,36,25,
iris.data.txt,Basic Rough,6,0,39,27,
iris.data.txt,Basic Rough,6,1,39,27,
iris.data.txt,Basic Rough,6,2,36,27,
iris.data.txt,Basic Rough,6,3,36,20,
iris.data.txt,Basic Rough,7,0,39,21,
iris.data.txt,Basic Rough,7,1,39,21,
iris.data.txt,Basic Rough,7,2,36,24,
iris.data.txt,Basic Rough,7,3,36,21,
iris.data.txt,Basic Rough,8,0,39,20,
iris.data.txt,Basic Rough,8,1,39,18,
iris.data.txt,Basic Rough,8,2,36,14,
iris.data.txt,Basic Rough,8,3,36,20,
iris.data.txt,Basic Rough,9,0,39,16,
iris.data.txt,Basic Rough,9,1,39,15,
iris.data.txt,Basic Rough,9,2,36,18,
iris.data.txt,Basic Rough,9,3,36,18,
iris.data.txt,Basic Rough,10,0,39,17,
iris.data.txt,Basic Rough,10,1,39,15,
iris.data.txt,Basic Rough,10,2,36,11,
iris.data.txt,Basic Rough,10,3,36,12,
iris.data.txt,Basic Rough,11,0,39,13,
iris.data.txt,Basic Rough,11,1,39,12,
iris.data.txt,Basic Rough,11,2,36,16,
iris.data.txt,Basic Rough,11,3,36,15,
iris.data.txt,Basic Rough,12,0,39,12,
iris.data.txt,Basic Rough,12,1,39,11,
iris.data.txt,Basic Rough,12,2,36,8,
iris.data.txt,Basic Rough,12,3,36,8,
iris.data.txt,Basic Rough,13,0,39,11,
iris.data.txt,Basic Rough,13,1,39,8,
iris.data.txt,Basic Rough,13,2,36,10,
iris.data.txt,Basic Rough,13,3,36,11,
iris.data.txt,Basic Rough,14,0,39,8,
iris.data.txt,Basic Rough,14,1,39,3,
iris.data.txt,Basic Rough,14,2,36,6,
iris.data.txt,Basic Rough,14,3,36,7,
iris.data.txt,Basic Rough,15,0,39,10,
iris.data.txt,Basic Rough,15,1,39,7,
iris.data.txt,Basic Rough,15,2,36,6,
iris.data.txt,Basic Rough,15,3,36,7,
iris.data.txt,Basic Rough,16,0,39,5,
iris.data.txt,Basic Rough,16,1,39,5,
iris.data.txt,Basic Rough,16,2,36,7,
iris.data.txt,Basic Rough,16,3,36,9,
iris.data.txt,Basic Rough,17,0,39,7,
iris.data.txt,Basic Rough,17,1,39,3,
iris.data.txt,Basic Rough,17,2,36,4,
iris.data.txt,Basic Rough,17,3,36,7,
bupa.data.txt,Basic Rough,2,0,87,49,
bupa.data.txt,Basic Rough,2,1,86,53,
bupa.data.txt,Basic Rough,2,2,86,50,
bupa.data.txt,Basic Rough,2,3,86,42,
bupa.data.txt,Basic Rough,3,0,87,42,
bupa.data.txt,Basic Rough,3,1,86,40,
bupa.data.txt,Basic Rough,3,2,86,36,
bupa.data.txt,Basic Rough,3,3,86,48,
bupa.data.txt,Basic Rough,4,0,87,25,
bupa.data.txt,Basic Rough,4,1,86,30,
bupa.data.txt,Basic Rough,4,2,86,29,
bupa.data.txt,Basic Rough,4,3,86,37,
bupa.data.txt,Basic Rough,5,0,87,29,
bupa.data.txt,Basic Rough,5,1,86,28,
bupa.data.txt,Basic Rough,5,2,86,35,
bupa.data.txt,Basic Rough,5,3,86,23,
bupa.data.txt,Basic Rough,6,0,87,19,
bupa.data.txt,Basic Rough,6,1,86,28,
bupa.data.txt,Basic Rough,6,2,86,20,
bupa.data.txt,Basic Rough,6,3,86,29,
bupa.data.txt,Basic Rough,7,0,87,18,
bupa.data.txt,Basic Rough,7,1,86,19,
bupa.data.txt,Basic Rough,7,2,86,23,
bupa.data.txt,Basic Rough,7,3,86,14,
bupa.data.txt,Basic Rough,8,0,87,18,
bupa.data.txt,Basic Rough,8,1,86,20,
bupa.data.txt,Basic Rough,8,2,86,23,
bupa.data.txt,Basic Rough,8,3,86,21,
bupa.data.txt,Basic Rough,9,0,87,7,
bupa.data.txt,Basic Rough,9,1,86,20,
bupa.data.txt,Basic Rough,9,2,86,12,
bupa.data.txt,Basic Rough,9,3,86,16,
bupa.data.txt,Basic Rough,10,0,87,12,
bupa.data.txt,Basic Rough,10,1,86,12,
bupa.data.txt,Basic Rough,10,2,86,10,
bupa.data.txt,Basic Rough,10,3,86,9,
bupa.data.txt,Basic Rough,11,0,87,8,
bupa.data.txt,Basic Rough,11,1,86,10,
bupa.data.txt,Basic Rough,11,2,86,7,
bupa.data.txt,Basic Rough,11,3,86,12,
bupa.data.txt,Basic Rough,12,0,87,6,
bupa.data.txt,Basic Rough,12,1,86,9,
bupa.data.txt,Basic Rough,12,2,86,6,
bupa.data.txt,Basic Rough,12,3,86,12,
bupa.data.txt,Basic Rough,13,0,87,3,
bupa.data.txt,Basic Rough,13,1,86,5,
bupa.data.txt,Basic Rough,13,2,86,6,
bupa.data.txt,Basic Rough,13,3,86,9,
bupa.data.txt,Basic Rough,14,0,87,4,
bupa.data.txt,Basic Rough,14,1,86,6,
bupa.data.txt,Basic Rough,14,2,86,7,
bupa.data.txt,Basic Rough,14,3,86,8,
bupa.data.txt,Basic Rough,15,0,87,4,
bupa.data.txt,Basic Rough,15,1,86,6,
bupa.data.txt,Basic Rough,15,2,86,2,
bupa.data.txt,Basic Rough,15,3,86,6,
bupa.data.txt,Basic Rough,16,0,87,4,
bupa.data.txt,Basic Rough,16,1,86,2,
bupa.data.txt,Basic Rough,16,2,86,3,
bupa.data.txt,Basic Rough,16,3,86,4,
bupa.data.txt,Basic Rough,17,0,87,3,
bupa.data.txt,Basic Rough,17,1,86,3,
bupa.data.txt,Basic Rough,17,2,86,2,
bupa.data.txt,Basic Rough,17,3,86,3,
pima.data.txt,Basic Rough,2,0,192,126,
pima.data.txt,Basic Rough,2,1,192,126,
pima.data.txt,Basic Rough,2,2,192,123,
pima.data.txt,Basic Rough,2,3,192,117,
pima.data.txt,Basic Rough,3,0,192,118,
pima.data.txt,Basic Rough,3,1,192,110,
pima.data.txt,Basic Rough,3,2,192,114,
pima.data.txt,Basic Rough,3,3,192,111,
pima.data.txt,Basic Rough,4,0,192,89,
pima.data.txt,Basic Rough,4,1,192,94,
pima.data.txt,Basic Rough,4,2,192,98,
pima.data.txt,Basic Rough,4,3,192,85,
pima.data.txt,Basic Rough,5,0,192,66,
pima.data.txt,Basic Rough,5,1,192,69,
pima.data.txt,Basic Rough,5,2,192,65,
pima.data.txt,Basic Rough,5,3,192,62,
pima.data.txt,Basic Rough,6,0,192,55,
pima.data.txt,Basic Rough,6,1,192,46,
pima.data.txt,Basic Rough,6,2,192,52,
pima.data.txt,Basic Rough,6,3,192,50,
pima.data.txt,Basic Rough,7,0,192,25,
pima.data.txt,Basic Rough,7,1,192,29,
pima.data.txt,Basic Rough,7,2,192,31,
pima.data.txt,Basic Rough,7,3,192,26,
pima.data.txt,Basic Rough,8,0,192,10,
pima.data.txt,Basic Rough,8,1,192,23,
pima.data.txt,Basic Rough,8,2,192,23,
pima.data.txt,Basic Rough,8,3,192,21,
pima.data.txt,Basic Rough,9,0,192,7,
pima.data.txt,Basic Rough,9,1,192,7,
pima.data.txt,Basic Rough,9,2,192,7,
pima.data.txt,Basic Rough,9,3,192,6,
pima.data.txt,Basic Rough,10,0,192,3,
pima.data.txt,Basic Rough,10,1,192,6,
pima.data.txt,Basic Rough,10,2,192,6,
pima.data.txt,Basic Rough,10,3,192,3,
pima.data.txt,Basic Rough,11,0,192,2,
pima.data.txt,Basic Rough,11,1,192,1,
pima.data.txt,Basic Rough,11,2,192,2,
pima.data.txt,Basic Rough,11,3,192,2,
pima.data.txt,Basic Rough,12,0,192,2,
pima.data.txt,Basic Rough,12,1,192,3,
pima.data.txt,Basic Rough,12,2,192,3,
pima.data.txt,Basic Rough,12,3,192,3,
pima.data.txt,Basic Rough,13,0,192,0,
pima.data.txt,Basic Rough,13,1,192,0,
pima.data.txt,Basic Rough,13,2,192,1,
pima.data.txt,Basic Rough,13,3,192,0,
pima.data.txt,Basic Rough,14,0,192,0,
pima.data.txt,Basic Rough,14,1,192,1,
pima.data.txt,Basic Rough,14,2,192,1,
pima.data.txt,Basic Rough,14,3,192,1,
pima.data.txt,Basic Rough,15,0,192,0,
pima.data.txt,Basic Rough,15,1,192,0,
pima.data.txt,Basic Rough,15,2,192,0,
pima.data.txt,Basic Rough,15,3,192,1,
pima.data.txt,Basic Rough,16,0,192,0,
pima.data.txt,Basic Rough,16,1,192,0,
pima.data.txt,Basic Rough,16,2,192,1,
pima.data.txt,Basic Rough,16,3,192,1,
pima.data.txt,Basic Rough,17,0,192,0,
pima.data.txt,Basic Rough,17,1,192,0,
pima.data.txt,Basic Rough,17,2,192,0,
pima.data.txt,Basic Rough,17,3,192,0,
haberman.data.txt,Basic Rough,2,0,78,57,
haberman.data.txt,Basic Rough,2,1,76,55,
haberman.data.txt,Basic Rough,2,2,76,55,
haberman.data.txt,Basic Rough,2,3,76,54,
haberman.data.txt,Basic Rough,3,0,78,54,
haberman.data.txt,Basic Rough,3,1,76,55,
haberman.data.txt,Basic Rough,3,2,76,56,
haberman.data.txt,Basic Rough,3,3,76,55,
haberman.data.txt,Basic Rough,4,0,78,55,
haberman.data.txt,Basic Rough,4,1,76,53,
haberman.data.txt,Basic Rough,4,2,76,54,
haberman.data.txt,Basic Rough,4,3,76,50,
haberman.data.txt,Basic Rough,5,0,78,49,
haberman.data.txt,Basic Rough,5,1,76,49,
haberman.data.txt,Basic Rough,5,2,76,50,
haberman.data.txt,Basic Rough,5,3,76,42,
haberman.data.txt,Basic Rough,6,0,78,49,
haberman.data.txt,Basic Rough,6,1,76,51,
haberman.data.txt,Basic Rough,6,2,76,43,
haberman.data.txt,Basic Rough,6,3,76,44,
haberman.data.txt,Basic Rough,7,0,78,43,
haberman.data.txt,Basic Rough,7,1,76,52,
haberman.data.txt,Basic Rough,7,2,76,51,
haberman.data.txt,Basic Rough,7,3,76,41,
haberman.data.txt,Basic Rough,8,0,78,40,
haberman.data.txt,Basic Rough,8,1,76,42,
haberman.data.txt,Basic Rough,8,2,76,44,
haberman.data.txt,Basic Rough,8,3,76,39,
haberman.data.txt,Basic Rough,9,0,78,38,
haberman.data.txt,Basic Rough,9,1,76,44,
haberman.data.txt,Basic Rough,9,2,76,43,
haberman.data.txt,Basic Rough,9,3,76,32,
haberman.data.txt,Basic Rough,10,0,78,39,
haberman.data.txt,Basic Rough,10,1,76,35,
haberman.data.txt,Basic Rough,10,2,76,33,
haberman.data.txt,Basic Rough,10,3,76,33,
haberman.data.txt,Basic Rough,11,0,78,32,
haberman.data.txt,Basic Rough,11,1,76,32,
haberman.data.txt,Basic Rough,11,2,76,30,
haberman.data.txt,Basic Rough,11,3,76,30,
haberman.data.txt,Basic Rough,12,0,78,31,
haberman.data.txt,Basic Rough,12,1,76,35,
haberman.data.txt,Basic Rough,12,2,76,31,
haberman.data.txt,Basic Rough,12,3,76,29,
haberman.data.txt,Basic Rough,13,0,78,27,
haberman.data.txt,Basic Rough,13,1,76,29,
haberman.data.txt,Basic Rough,13,2,76,27,
haberman.data.txt,Basic Rough,13,3,76,25,
haberman.data.txt,Basic Rough,14,0,78,24,
haberman.data.txt,Basic Rough,14,1,76,32,
haberman.data.txt,Basic Rough,14,2,76,25,
haberman.data.txt,Basic Rough,14,3,76,26,
haberman.data.txt,Basic Rough,15,0,78,20,
haberman.data.txt,Basic Rough,15,1,76,29,
haberman.data.txt,Basic Rough,15,2,76,26,
haberman.data.txt,Basic Rough,15,3,76,20,
haberman.data.txt,Basic Rough,16,0,78,24,
haberman.data.txt,Basic Rough,16,1,76,27,
haberman.data.txt,Basic Rough,16,2,76,19,
haberman.data.txt,Basic Rough,16,3,76,26,
haberman.data.txt,Basic Rough,17,0,78,23,
haberman.data.txt,Basic Rough,17,1,76,29,
haberman.data.txt,Basic Rough,17,2,76,25,
haberman.data.txt,Basic Rough,17,3,76,21,
wdbc.data.txt,Basic Rough,2,0,143,87,
wdbc.data.txt,Basic Rough,2,1,142,91,
wdbc.data.txt,Basic Rough,2,2,142,93,
wdbc.data.txt,Basic Rough,2,3,142,94,
wdbc.data.txt,Basic Rough,3,0,143,44,
wdbc.data.txt,Basic Rough,3,1,142,49,
wdbc.data.txt,Basic Rough,3,2,142,39,
wdbc.data.txt,Basic Rough,3,3,142,46,
wdbc.data.txt,Basic Rough,4,0,143,12,
wdbc.data.txt,Basic Rough,4,1,142,15,
wdbc.data.txt,Basic Rough,4,2,142,10,
wdbc.data.txt,Basic Rough,4,3,142,10,
wdbc.data.txt,Basic Rough,5,0,143,1,
wdbc.data.txt,Basic Rough,5,1,142,5,
wdbc.data.txt,Basic Rough,5,2,142,2,
wdbc.data.txt,Basic Rough,5,3,142,2,
wdbc.data.txt,Basic Rough,6,0,143,0,
wdbc.data.txt,Basic Rough,6,1,142,0,
wdbc.data.txt,Basic Rough,6,2,142,0,
wdbc.data.txt,Basic Rough,6,3,142,0,
wdbc.data.txt,Basic Rough,7,0,143,0,
wdbc.data.txt,Basic Rough,7,1,142,0,
wdbc.data.txt,Basic Rough,7,2,142,0,
wdbc.data.txt,Basic Rough,7,3,142,0,
wdbc.data.txt,Basic Rough,8,0,143,0,
wdbc.data.txt,Basic Rough,8,1,142,0,
wdbc.data.txt,Basic Rough,8,2,142,0,
wdbc.data.txt,Basic Rough,8,3,142,1,
wdbc.data.txt,Basic Rough,9,0,143,0,
wdbc.data.txt,Basic Rough,9,1,142,0,
wdbc.data.txt,Basic Rough,9,2,142,0,
wdbc.data.txt,Basic Rough,9,3,142,0,
wdbc.data.txt,Basic Rough,10,0,143,0,
wdbc.data.txt,Basic Rough,10,1,142,0,
wdbc.data.txt,Basic Rough,10,2,142,0,
wdbc.data.txt,Basic Rough,10,3,142,0,
wdbc.data.txt,Basic Rough,11,0,143,0,
wdbc.data.txt,Basic Rough,11,1,142,0,
wdbc.data.txt,Basic Rough,11,2,142,0,
wdbc.data.txt,Basic Rough,11,3,142,0,
wdbc.data.txt,Basic Rough,12,0,143,0,
wdbc.data.txt,Basic Rough,12,1,142,0,
wdbc.data.txt,Basic Rough,12,2,142,0,
wdbc.data.txt,Basic Rough,12,3,142,0,
wdbc.data.txt,Basic Rough,13,0,143,0,
wdbc.data.txt,Basic Rough,13,1,142,0,
wdbc.data.txt,Basic Rough,13,2,142,0,
wdbc.data.txt,Basic Rough,13,3,142,0,
wdbc.data.txt,Basic Rough,14,0,143,0,
wdbc.data.txt,Basic Rough,14,1,142,0,
wdbc.data.txt,Basic Rough,14,2,142,0,
wdbc.data.txt,Basic Rough,14,3,142,0,
wdbc.data.txt,Basic Rough,15,0,143,0,
wdbc.data.txt,Basic Rough,15,1,142,0,
wdbc.data.txt,Basic Rough,15,2,142,0,
wdbc.data.txt,Basic Rough,15,3,142,0,
wdbc.data.txt,Basic Rough,16,0,143,0,
wdbc.data.txt,Basic Rough,16,1,142,0,
wdbc.data.txt,Basic Rough,16,2,142,0,
wdbc.data.txt,Basic Rough,16,3,142,0,
wdbc.data.txt,Basic Rough,17,0,143,0,
wdbc.data.txt,Basic Rough,17,1,142,0,
wdbc.data.txt,Basic Rough,17,2,142,0,
wdbc.data.txt,Basic Rough,17,3,142,0,
thyroid.data.txt,Basic Rough,2,0,55,45,
thyroid.data.txt,Basic Rough,2,1,55,45,
thyroid.data.txt,Basic Rough,2,2,53,42,
thyroid.data.txt,Basic Rough,2,3,52,41,
thyroid.data.txt,Basic Rough,3,0,55,43,
thyroid.data.txt,Basic Rough,3,1,55,49,
thyroid.data.txt,Basic Rough,3,2,53,45,
thyroid.data.txt,Basic Rough,3,3,52,43,
thyroid.data.txt,Basic Rough,4,0,55,41,
thyroid.data.txt,Basic Rough,4,1,55,45,
thyroid.data.txt,Basic Rough,4,2,53,46,
thyroid.data.txt,Basic Rough,4,3,52,44,
thyroid.data.txt,Basic Rough,5,0,55,43,
thyroid.data.txt,Basic Rough,5,1,55,39,
thyroid.data.txt,Basic Rough,5,2,53,42,
thyroid.data.txt,Basic Rough,5,3,52,39,
thyroid.data.txt,Basic Rough,6,0,55,34,
thyroid.data.txt,Basic Rough,6,1,55,41,
thyroid.data.txt,Basic Rough,6,2,53,43,
thyroid.data.txt,Basic Rough,6,3,52,41,
thyroid.data.txt,Basic Rough,7,0,55,39,
thyroid.data.txt,Basic Rough,7,1,55,39,
thyroid.data.txt,Basic Rough,7,2,53,39,
thyroid.data.txt,Basic Rough,7,3,52,37,
thyroid.data.txt,Basic Rough,8,0,55,35,
thyroid.data.txt,Basic Rough,8,1,55,38,
thyroid.data.txt,Basic Rough,8,2,53,35,
thyroid.data.txt,Basic Rough,8,3,52,37,
thyroid.data.txt,Basic Rough,9,0,55,31,
thyroid.data.txt,Basic Rough,9,1,55,37,
thyroid.data.txt,Basic Rough,9,2,53,32,
thyroid.data.txt,Basic Rough,9,3,52,35,
thyroid.data.txt,Basic Rough,10,0,55,29,
thyroid.data.txt,Basic Rough,10,1,55,32,
thyroid.data.txt,Basic Rough,10,2,53,37,
thyroid.data.txt,Basic Rough,10,3,52,32,
thyroid.data.txt,Basic Rough,11,0,55,26,
thyroid.data.txt,Basic Rough,11,1,55,31,
thyroid.data.txt,Basic Rough,11,2,53,34,
thyroid.data.txt,Basic Rough,11,3,52,30,
thyroid.data.txt,Basic Rough,12,0,55,24,
thyroid.data.txt,Basic Rough,12,1,55,31,
thyroid.data.txt,Basic Rough,12,2,53,32,
thyroid.data.txt,Basic Rough,12,3,52,29,
thyroid.data.txt,Basic Rough,13,0,55,22,
thyroid.data.txt,Basic Rough,13,1,55,23,
thyroid.data.txt,Basic Rough,13,2,53,24,
thyroid.data.txt,Basic Rough,13,3,52,25,
thyroid.data.txt,Basic Rough,14,0,55,24,
thyroid.data.txt,Basic Rough,14,1,55,28,
thyroid.data.txt,Basic Rough,14,2,53,22,
thyroid.data.txt,Basic Rough,14,3,52,24,
thyroid.data.txt,Basic Rough,15,0,55,16,
thyroid.data.txt,Basic Rough,15,1,55,25,
thyroid.data.txt,Basic Rough,15,2,53,15,
thyroid.data.txt,Basic Rough,15,3,52,21,
thyroid.data.txt,Basic Rough,16,0,55,15,
thyroid.data.txt,Basic Rough,16,1,55,18,
thyroid.data.txt,Basic Rough,16,2,53,14,
thyroid.data.txt,Basic Rough,16,3,52,19,
thyroid.data.txt,Basic Rough,17,0,55,14,
thyroid.data.txt,Basic Rough,17,1,55,20,
thyroid.data.txt,Basic Rough,17,2,53,11,
thyroid.data.txt,Basic Rough,17,3,52,17,
wine.data.txt,Basic Rough,2,0,45,23,
wine.data.txt,Basic Rough,2,1,45,15,
wine.data.txt,Basic Rough,2,2,45,19,
wine.data.txt,Basic Rough,2,3,43,14,
wine.data.txt,Basic Rough,3,0,45,1,
wine.data.txt,Basic Rough,3,1,45,0,
wine.data.txt,Basic Rough,3,2,45,4,
wine.data.txt,Basic Rough,3,3,43,5,
wine.data.txt,Basic Rough,4,0,45,1,
wine.data.txt,Basic Rough,4,1,45,2,
wine.data.txt,Basic Rough,4,2,45,0,
wine.data.txt,Basic Rough,4,3,43,0,
wine.data.txt,Basic Rough,5,0,45,0,
wine.data.txt,Basic Rough,5,1,45,0,
wine.data.txt,Basic Rough,5,2,45,0,
wine.data.txt,Basic Rough,5,3,43,0,
wine.data.txt,Basic Rough,6,0,45,0,
wine.data.txt,Basic Rough,6,1,45,0,
wine.data.txt,Basic Rough,6,2,45,0,
wine.data.txt,Basic Rough,6,3,43,0,
wine.data.txt,Basic Rough,7,0,45,0,
wine.data.txt,Basic Rough,7,1,45,0,
wine.data.txt,Basic Rough,7,2,45,0,
wine.data.txt,Basic Rough,7,3,43,0,
wine.data.txt,Basic Rough,8,0,45,0,
wine.data.txt,Basic Rough,8,1,45,0,
wine.data.txt,Basic Rough,8,2,45,0,
wine.data.txt,Basic Rough,8,3,43,0,
wine.data.txt,Basic Rough,9,0,45,0,
wine.data.txt,Basic Rough,9,1,45,0,
wine.data.txt,Basic Rough,9,2,45,0,
wine.data.txt,Basic Rough,9,3,43,0,
wine.data.txt,Basic Rough,10,0,45,0,
wine.data.txt,Basic Rough,10,1,45,0,
wine.data.txt,Basic Rough,10,2,45,0,
wine.data.txt,Basic Rough,10,3,43,0,
wine.data.txt,Basic Rough,11,0,45,0,
wine.data.txt,Basic Rough,11,1,45,0,
wine.data.txt,Basic Rough,11,2,45,0,
wine.data.txt,Basic Rough,11,3,43,0,
wine.data.txt,Basic Rough,12,0,45,0,
wine.data.txt,Basic Rough,12,1,45,0,
wine.data.txt,Basic Rough,12,2,45,0,
wine.data.txt,Basic Rough,12,3,43,0,
wine.data.txt,Basic Rough,13,0,45,0,
wine.data.txt,Basic Rough,13,1,45,0,
wine.data.txt,Basic Rough,13,2,45,0,
wine.data.txt,Basic Rough,13,3,43,0,
wine.data.txt,Basic Rough,14,0,45,0,
wine.data.txt,Basic Rough,14,1,45,0,
wine.data.txt,Basic Rough,14,2,45,0,
wine.data.txt,Basic Rough,14,3,43,0,
wine.data.txt,Basic Rough,15,0,45,0,
wine.data.txt,Basic Rough,15,1,45,0,
wine.data.txt,Basic Rough,15,2,45,0,
wine.data.txt,Basic Rough,15,3,43,0,
wine.data.txt,Basic Rough,16,0,45,0,
wine.data.txt,Basic Rough,16,1,45,0,
wine.data.txt,Basic Rough,16,2,45,0,
wine.data.txt,Basic Rough,16,3,43,0,
wine.data.txt,Basic Rough,17,0,45,0,
wine.data.txt,Basic Rough,17,1,45,0,
wine.data.txt,Basic Rough,17,2,45,0,
wine.data.txt,Basic Rough,17,3,43,0,
